_id,rental,distric,bc,community,size,city,renta_type,rent_type,house_type
ObjectId(608319a1c779882339c15a60),950,高新租房,广都租房,中德英伦世邦K区租房,面积：20㎡,成都链家网,,"租赁方式：合租 彭桂林
认证编号：ZL009465 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 20㎡ 精装修
ObjectId(608319a2c779882339c15a61),950,高新租房,中德租房,正成南郡租房,面积：19㎡,成都链家网,,"租赁方式：合租 张浩
认证编号：ZL004777 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室2厅2卫 19㎡ 精装修
ObjectId(608319a2c779882339c15a62),520,青羊租房,贝森租房,铸信境界租房,面积：12㎡,成都链家网,,"租赁方式：合租 毕成波
认证编号：ZL007578 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室0厅2卫 12㎡ 精装修
ObjectId(608319a3c779882339c15a63),657,锦江租房,三圣乡租房,绿地468公馆一期租房,面积：13㎡,成都链家网,,"租赁方式：合租 廖茜
认证编号：ZL003194 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅1卫 13㎡ 精装修
ObjectId(608319a3c779882339c15a64),1180,高新租房,中德租房,正成南郡租房,面积：23㎡,成都链家网,,"租赁方式：合租 张浩
认证编号：ZL004777 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室2厅2卫 23㎡ 精装修
ObjectId(608319a4c779882339c15a65),750,成华租房,李家沱租房,东风渠宿舍租房,面积：14㎡,成都链家网,,"租赁方式：合租 曹江兰
认证编号：ZL001661 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 14㎡ 精装修
ObjectId(608319a4c779882339c15a66),750,青羊租房,贝森租房,铸信境界租房,面积：20㎡,成都链家网,,"租赁方式：合租 毕成波
认证编号：ZL007578 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室0厅2卫 20㎡ 精装修
ObjectId(608319a5c779882339c15a67),700,青羊租房,外金沙租房,米兰香洲租房,面积：12㎡,成都链家网,,"租赁方式：合租 万佳
认证编号：ZL004705 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 12㎡
ObjectId(608319a6c779882339c15a68),792,锦江租房,东湖租房,翡翠城二期租房,面积：10㎡,成都链家网,,"租赁方式：合租 黄磊
认证编号：ZL009321 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 10㎡ 精装修
ObjectId(608319a6c779882339c15a69),501,武侯租房,五大花园租房,红运花园佳苑租房,面积：10㎡,成都链家网,,"租赁方式：合租 赖舆
认证编号：ZL001572 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅1卫 10㎡
ObjectId(608319a7c779882339c15a6a),795,高新租房,远大租房,领馆国际城租房,面积：15㎡,成都链家网,,"租赁方式：合租 张鑫
认证编号：ZL011164 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 15㎡ 精装修
ObjectId(608319a7c779882339c15a6b),800,武侯租房,红牌楼租房,金色花园一期租房,面积：12㎡,成都链家网,,"租赁方式：合租 冯黎媛
认证编号：ZL004707 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅1卫 12㎡
ObjectId(608319a8c779882339c15a6c),850,青羊租房,外金沙租房,米兰香洲租房,面积：15㎡,成都链家网,,"租赁方式：合租 万佳
认证编号：ZL004705 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 15㎡
ObjectId(608319a9c779882339c15a6d),800,高新租房,中德租房,中德英伦联邦B区租房,面积：15㎡,成都链家网,,"租赁方式：合租 刘康康
认证编号：ZL004752 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 15㎡ 精装修
ObjectId(608319aac779882339c15a6e),770,天府新区租房,海洋公园租房,洛森堡租房,面积：23㎡,成都链家网,,"租赁方式：合租 李晶
认证编号：ZL003242 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅1卫 23㎡ 精装修
ObjectId(608319aac779882339c15a6f),850,锦江租房,蓝谷地租房,蓝谷地一二期租房,面积：18㎡,成都链家网,,"租赁方式：合租 吴志军
认证编号：ZL004762 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 18㎡ 精装修
ObjectId(608319abc779882339c15a70),850,高新租房,中和租房,华宜铂仕公馆租房,面积：26㎡,成都链家网,,"租赁方式：合租 吴志军
认证编号：ZL004762 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅1卫 26㎡ 精装修
ObjectId(608319acc779882339c15a71),1000,成华租房,猛追湾租房,天祥大厦租房,面积：22㎡,成都链家网,,"租赁方式：合租 杨晓东
认证编号：ZL007664 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅1卫 22㎡ 精装修
ObjectId(608319adc779882339c15a72),600,青羊租房,万家湾租房,东原时光道租房,面积：12㎡,成都链家网,,"租赁方式：合租 吴海远
认证编号：ZL000329 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室0厅1卫 12㎡ 精装修
ObjectId(608319adc779882339c15a73),721,锦江租房,蓝谷地租房,大观苑二期租房,面积：16㎡,成都链家网,,"租赁方式：合租 陈诗怡
认证编号：ZL000725 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅2卫 16㎡ 精装修
ObjectId(608319aec779882339c15a74),750,锦江租房,三圣乡租房,绿地中心云锦468租房,面积：12㎡,成都链家网,,"租赁方式：合租 师明月
认证编号：ZL001662 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅4卫 12㎡
ObjectId(608319aec779882339c15a75),800,高新租房,新会展租房,航天城上城租房,面积：22㎡,成都链家网,,"租赁方式：合租 周锦淑
认证编号：ZL007990 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅3卫 22㎡ 精装修
ObjectId(608319afc779882339c15a76),618,锦江租房,蓝谷地租房,大观苑二期租房,面积：12㎡,成都链家网,,"租赁方式：合租 陈诗怡
认证编号：ZL000725 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅2卫 12㎡ 精装修
ObjectId(608319b0c779882339c15a77),870,武侯租房,武侯立交租房,中粮祥云一期租房,面积：13㎡,成都链家网,,"租赁方式：合租 赵应霞
认证编号：ZL000233 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 13㎡ 精装修
ObjectId(608319b0c779882339c15a78),920,青羊租房,金沙租房,金地嘉年华城A区租房,面积：25㎡,成都链家网,,"租赁方式：合租 卢澜
认证编号：ZL006877 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 25㎡ 精装修
ObjectId(608319b1c779882339c15a79),920,武侯租房,五大花园租房,园中园西苑租房,面积：32㎡,成都链家网,,"租赁方式：合租 卢澜
认证编号：ZL006877 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 32㎡ 精装修
ObjectId(608319b2c779882339c15a7a),790,青羊租房,贝森租房,铸信境界租房,面积：8㎡,成都链家网,,"租赁方式：合租 赵应霞
认证编号：ZL000233 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 8㎡ 精装修
ObjectId(608319b2c779882339c15a7b),700,武侯租房,五大花园租房,翠堤春晓租房,面积：10㎡,成都链家网,,"租赁方式：合租 蔡玉萍
认证编号：ZL008521 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅1卫 10㎡ 精装修
ObjectId(608319b3c779882339c15a7c),789,金牛租房,沙湾租房,为民新居租房,面积：13㎡,成都链家网,,"租赁方式：合租 罗灏楠
认证编号：ZL001492 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅1卫 13㎡ 精装修
ObjectId(608319b3c779882339c15a7d),1109,金牛租房,沙湾租房,为民新居租房,面积：20㎡,成都链家网,,"租赁方式：合租 罗灏楠
认证编号：ZL001492 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅1卫 20㎡ 精装修
ObjectId(608319b4c779882339c15a7e),530,武侯租房,五大花园租房,园中园西苑租房,面积：6㎡,成都链家网,,"租赁方式：合租 卢澜
认证编号：ZL006877 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 6㎡ 精装修
ObjectId(608319b5c779882339c15a7f),799,成华租房,动物园租房,上东一号一期租房,面积：15㎡,成都链家网,,"租赁方式：合租 蒋吟峰
认证编号：ZL007660 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅1卫 15㎡ 精装修
ObjectId(608319b5c779882339c15a80),830,武侯租房,五大花园租房,长盛续锦租房,面积：21㎡,成都链家网,,"租赁方式：合租 卢澜
认证编号：ZL006877 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 21㎡ 精装修
ObjectId(608319b6c779882339c15a81),880,武侯租房,五大花园租房,金林俊景租房,面积：9㎡,成都链家网,,"租赁方式：合租 赵应霞
认证编号：ZL000233 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅1卫 9㎡ 精装修
ObjectId(608319b6c779882339c15a82),640,高新租房,中和租房,祥和佳苑(高新)租房,面积：18㎡,成都链家网,,"租赁方式：合租 彭桂林
认证编号：ZL009465 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 18㎡ 精装修
ObjectId(608319b7c779882339c15a83),1190,高新租房,中德租房,盛世名居租房,面积：23㎡,成都链家网,,"租赁方式：合租 张浩
认证编号：ZL004777 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 23㎡ 精装修
ObjectId(608319b7c779882339c15a84),999,金牛租房,通惠门租房,社会主义学院租房,面积：20㎡,成都链家网,,"租赁方式：合租 项芳电
认证编号：ZL007666 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 20㎡
ObjectId(608319b8c779882339c15a85),820,高新租房,中德租房,中德英伦联邦C区租房,面积：18㎡,成都链家网,,"租赁方式：合租 张涛
认证编号：ZL003090 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 18㎡ 精装修
ObjectId(608319b8c779882339c15a86),780,金牛租房,沙湾租房,为民新居租房,面积：12㎡,成都链家网,,"租赁方式：合租 龚小倩
认证编号：ZL006771 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅1卫 12㎡ 精装修
ObjectId(608319b9c779882339c15a87),830,金牛租房,沙湾租房,为民新居租房,面积：13㎡,成都链家网,,"租赁方式：合租 何雨欣
认证编号：ZL006770 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅1卫 13㎡ 精装修
ObjectId(608319bac779882339c15a88),900,高新租房,中德租房,中德英伦联邦B区租房,面积：19㎡,成都链家网,,"租赁方式：合租 吕天银
认证编号：ZL003185 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 19㎡ 精装修
ObjectId(608319bac779882339c15a89),690,金牛租房,国宾租房,北京城建龙樾熙城租房,面积：9㎡,成都链家网,,"租赁方式：合租 卢澜
认证编号：ZL006877 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 9㎡ 精装修
ObjectId(608319bbc779882339c15a8a),1250,高新租房,城南宜家租房,人居盛和林语北区租房,面积：22㎡,成都链家网,,"租赁方式：合租 周锦淑
认证编号：ZL007990 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅4卫 22㎡ 精装修
ObjectId(608319bcc779882339c15a8b),780,成华租房,驷马桥租房,青龙鹭苑租房,面积：13㎡,成都链家网,,"租赁方式：合租 姜丹
认证编号：ZL000289 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅1卫 13㎡
ObjectId(608319bdc779882339c15a8c),905,武侯租房,新双楠租房,保利花园四期租房,面积：13㎡,成都链家网,,"租赁方式：合租 赵应霞
认证编号：ZL000233 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅1卫 13㎡ 精装修
